time,error
0.618423,10.9801
0.618438,10.9788
0.618453,10.9775
0.618468,10.9761
0.618483,10.9748
0.618497,10.9734
0.618512,10.9721
0.618527,10.9707
0.618542,10.9694
0.618557,10.968
0.618571,10.9667
0.618586,10.9654
0.618601,10.964
0.618616,10.9627
0.618631,10.9613
0.618645,10.96
0.61866,10.9586
0.618675,10.9573
0.61869,10.9559
0.618705,10.9546
0.618719,10.9532
0.618734,10.9519
0.618749,10.9506
0.618764,10.9492
0.618779,10.9479
0.618794,10.9465
0.618808,10.9452
0.618823,10.9438
0.618838,10.9425
0.618853,10.9411
0.618868,10.9398
0.618882,10.9385
0.618897,10.9371
0.618912,10.9358
0.618927,10.9344
0.618942,10.9331
0.618956,10.9317
0.618971,10.9304
0.618986,10.929
0.619001,10.9277
0.619016,10.9263
0.61903,10.925
0.619045,10.9237
0.61906,10.9223
0.619075,10.921
0.61909,10.9196
0.619104,10.9183
0.619119,10.9169
0.619134,10.9156
0.619149,10.9142
0.619164,10.9129
0.619179,10.9116
0.619193,10.9102
0.619208,10.9089
0.619223,10.9075
0.619238,10.9062
0.619253,10.9048
0.619267,10.9035
0.619282,10.9021
0.619297,10.9008
0.619312,10.8995
0.619327,10.8981
0.619341,10.8968
0.619356,10.8954
0.619371,10.8941
0.619386,10.8927
0.619401,10.8914
0.619415,10.89
0.61943,10.8887
0.619445,10.8873
0.61946,10.886
0.619475,10.8847
0.61949,10.8833
0.619504,10.882
0.619519,10.8806
0.619534,10.8793
0.619549,10.8779
0.619564,10.8766
0.619578,10.8752
0.619593,10.8739
0.619608,10.8726
0.619623,10.8712
0.619638,10.8699
0.619652,10.8685
0.619667,10.8672
0.619682,10.8658
0.619697,10.8645
0.619712,10.8631
0.619726,10.8618
0.619741,10.8605
0.619756,10.8591
0.619771,10.8578
0.619786,10.8564
0.619801,10.8551
0.619815,10.8537
0.61983,10.8524
0.619845,10.851
0.61986,10.8497
0.619875,10.8484
0.619889,10.847
0.619904,10.8457
0.619919,10.8443
0.619934,10.843
0.619949,10.8416
0.619963,10.8403
0.619978,10.8389
0.619993,10.8376
0.620008,10.8363
0.620023,10.8349
0.620037,10.8336
0.620052,10.8322
0.620067,10.8309
0.620082,10.8295
0.620097,10.8282
0.620112,10.8268
0.620126,10.8255
0.620141,10.8242
0.620156,10.8228
0.620171,10.8215
0.620186,10.8201
0.6202,10.8188
0.620215,10.8174
0.62023,10.8161
0.620245,10.8147
0.62026,10.8134
0.620274,10.8121
0.620289,10.8107
0.620304,10.8094
0.620319,10.808
0.620334,10.8067
0.620348,10.8053
0.620363,10.804
0.620378,10.8026
0.620393,10.8013
0.620408,10.8
0.620422,10.7986
0.620437,10.7973
0.620452,10.7959
0.620467,10.7946
0.620482,10.7932
0.620497,10.7919
0.620511,10.7905
0.620526,10.7892
0.620541,10.7879
0.620556,10.7865
0.620571,10.7852
0.620585,10.7838
0.6206,10.7825
0.620615,10.7811
0.62063,10.7798
0.620645,10.7784
0.620659,10.7771
0.620674,10.7758
0.620689,10.7744
0.620704,10.7731
0.620719,10.7717
0.620733,10.7704
0.620748,10.769
0.620763,10.7677
0.620778,10.7663
0.620793,10.765
0.620808,10.7637
0.620822,10.7623
0.620837,10.761
0.620852,10.7596
0.620867,10.7583
0.620882,10.7569
0.620896,10.7556
0.620911,10.7542
0.620926,10.7529
0.620941,10.7516
0.620956,10.7502
0.62097,10.7489
0.620985,10.7475
0.621,10.7462
0.621015,10.7448
0.62103,10.7435
0.621044,10.7421
0.621059,10.7408
0.621074,10.7395
0.621089,10.7381
0.621104,10.7368
0.621119,10.7354
0.621133,10.7341
0.621148,10.7327
0.621163,10.7314
0.621178,10.73
0.621193,10.7287
0.621207,10.7274
0.621222,10.726
0.621237,10.7247
0.621252,10.7233
0.621267,10.722
0.621281,10.7206
0.621296,10.7193
0.621311,10.718
0.621326,10.7166
0.621341,10.7153
0.621355,10.7139
0.62137,10.7126
0.621385,10.7112
0.6214,10.7099
0.621415,10.7085
0.62143,10.7072
0.621444,10.7059
0.621459,10.7045
0.621474,10.7032
0.621489,10.7018
0.621504,10.7005
0.621518,10.6991
0.621533,10.6978
0.621548,10.6964
0.621563,10.6951
0.621578,10.6938
0.621592,10.6924
0.621607,10.6911
0.621622,10.6897
0.621637,10.6884
0.621652,10.687
0.621666,10.6857
0.621681,10.6843
0.621696,10.683
0.621711,10.6817
0.621726,10.6803
0.62174,10.679
0.621755,10.6776
0.62177,10.6763
0.621785,10.6749
0.6218,10.6736
0.621815,10.6723
0.621829,10.6709
0.621844,10.6696
0.621859,10.6682
0.621874,10.6669
0.621889,10.6655
0.621903,10.6642
0.621918,10.6628
0.621933,10.6615
0.621948,10.6602
0.621963,10.6588
0.621977,10.6575
0.621992,10.6561
0.622007,10.6548
0.622022,10.6534
0.622037,10.6521
0.622051,10.6508
0.622066,10.6494
0.622081,10.6481
0.622096,10.6467
0.622111,10.6454
0.622126,10.644
0.62214,10.6427
0.622155,10.6414
0.62217,10.64
0.622185,10.6387
0.6222,10.6373
0.622214,10.636
0.622229,10.6346
0.622244,10.6333
0.622259,10.6319
0.622274,10.6306
0.622288,10.6293
0.622303,10.6279
0.622318,10.6266
0.622333,10.6252
0.622348,10.6239
0.622362,10.6225
0.622377,10.6212
0.622392,10.6199
0.622407,10.6185
0.622422,10.6172
0.622437,10.6158
0.622451,10.6145
0.622466,10.6131
0.622481,10.6118
0.622496,10.6105
0.622511,10.6091
0.622525,10.6078
0.62254,10.6064
0.622555,10.6051
0.62257,10.6037
0.622585,10.6024
0.622599,10.6011
0.622614,10.5997
0.622629,10.5984
0.622644,10.597
0.622659,10.5957
0.622673,10.5943
0.622688,10.593
0.622703,10.5917
0.622718,10.5903
0.622733,10.589
0.622748,10.5876
0.622762,10.5863
0.622777,10.5849
0.622792,10.5836
0.622807,10.5823
0.622822,10.5809
0.622836,10.5796
0.622851,10.5782
0.622866,10.5769
0.622881,10.5755
0.622896,10.5742
0.62291,10.5729
0.622925,10.5715
0.62294,10.5702
0.622955,10.5688
0.62297,10.5675
0.622984,10.5662
0.622999,10.5648
0.623014,10.5635
0.623029,10.5621
0.623044,10.5608
0.623058,10.5594
0.623073,10.5581
0.623088,10.5568
0.623103,10.5554
0.623118,10.5541
0.623133,10.5527
0.623147,10.5514
0.623162,10.55
0.623177,10.5487
0.623192,10.5474
0.623207,10.546
0.623221,10.5447
0.623236,10.5433
0.623251,10.542
0.623266,10.5407
0.623281,10.5393
0.623295,10.538
0.62331,10.5366
0.623325,10.5353
0.62334,10.5339
0.623355,10.5326
0.623369,10.5313
0.623384,10.5299
0.623399,10.5286
0.623414,10.5272
0.623429,10.5259
0.623444,10.5246
0.623458,10.5232
0.623473,10.5219
0.623488,10.5205
0.623503,10.5192
0.623518,10.5179
0.623532,10.5165
0.623547,10.5152
0.623562,10.5138
0.623577,10.5125
0.623592,10.5112
0.623606,10.5098
0.623621,10.5085
0.623636,10.5071
0.623651,10.5058
0.623666,10.5044
0.62368,10.5031
0.623695,10.5018
0.62371,10.5004
0.623725,10.4991
0.62374,10.4977
0.623755,10.4964
0.623769,10.4951
0.623784,10.4937
0.623799,10.4924
0.623814,10.491
0.623829,10.4897
0.623843,10.4884
0.623858,10.487
0.623873,10.4857
0.623888,10.4843
0.623903,10.483
0.623917,10.4817
0.623932,10.4803
0.623947,10.479
0.623962,10.4776
0.623977,10.4763
0.623991,10.475
0.624006,10.4736
0.624021,10.4723
0.624036,10.4709
0.624051,10.4696
0.624066,10.4683
0.62408,10.4669
0.624095,10.4656
0.62411,10.4642
0.624125,10.4629
0.62414,10.4616
0.624154,10.4602
0.624169,10.4589
0.624184,10.4575
0.624199,10.4562
0.624214,10.4549
0.624228,10.4535
0.624243,10.4522
0.624258,10.4509
0.624273,10.4495
0.624288,10.4482
0.624302,10.4468
0.624317,10.4455
0.624332,10.4442
0.624347,10.4428
0.624362,10.4415
0.624376,10.4401
0.624391,10.4388
0.624406,10.4375
0.624421,10.4361
0.624436,10.4348
0.624451,10.4334
0.624465,10.4321
0.62448,10.4308
0.624495,10.4294
0.62451,10.4281
0.624525,10.4268
0.624539,10.4254
0.624554,10.4241
0.624569,10.4227
0.624584,10.4214
0.624599,10.4201
0.624613,10.4187
0.624628,10.4174
0.624643,10.4161
0.624658,10.4147
0.624673,10.4134
0.624687,10.412
0.624702,10.4107
0.624717,10.4094
0.624732,10.408
0.624747,10.4067
0.624762,10.4054
0.624776,10.404
0.624791,10.4027
0.624806,10.4013
0.624821,10.4
0.624836,10.3987
0.62485,10.3973
0.624865,10.396
0.62488,10.3947
0.624895,10.3933
0.62491,10.392
0.624924,10.3906
0.624939,10.3893
0.624954,10.388
0.624969,10.3866
0.624984,10.3853
0.624998,10.384
0.625013,10.3826
0.625028,10.3813
0.625043,10.38
0.625058,10.3786
0.625073,10.3773
0.625087,10.3759
0.625102,10.3746
0.625117,10.3733
0.625132,10.3719
0.625147,10.3706
0.625161,10.3693
0.625176,10.3679
0.625191,10.3666
0.625206,10.3653
0.625221,10.3639
0.625235,10.3626
0.62525,10.3613
0.625265,10.3599
0.62528,10.3586
0.625295,10.3572
0.625309,10.3559
0.625324,10.3546
0.625339,10.3532
0.625354,10.3519
0.625369,10.3506
0.625384,10.3492
0.625398,10.3479
0.625413,10.3466
0.625428,10.3452
0.625443,10.3439
0.625458,10.3426
0.625472,10.3412
0.625487,10.3399
0.625502,10.3386
0.625517,10.3372
0.625532,10.3359
0.625546,10.3345
0.625561,10.3332
0.625576,10.3319
0.625591,10.3305
0.625606,10.3292
0.62562,10.3279
0.625635,10.3265
0.62565,10.3252
0.625665,10.3239
0.62568,10.3225
0.625694,10.3212
0.625709,10.3199
0.625724,10.3185
0.625739,10.3172
0.625754,10.3159
0.625769,10.3145
0.625783,10.3132
0.625798,10.3119
0.625813,10.3105
0.625828,10.3092
0.625843,10.3079
0.625857,10.3065
0.625872,10.3052
0.625887,10.3039
0.625902,10.3025
0.625917,10.3012
0.625931,10.2999
0.625946,10.2985
0.625961,10.2972
0.625976,10.2959
0.625991,10.2945
0.626005,10.2932
0.62602,10.2919
0.626035,10.2905
0.62605,10.2892
0.626065,10.2879
0.62608,10.2865
0.626094,10.2852
0.626109,10.2839
0.626124,10.2826
0.626139,10.2812
0.626154,10.2799
0.626168,10.2786
0.626183,10.2772
0.626198,10.2759
0.626213,10.2746
0.626228,10.2732
0.626242,10.2719
0.626257,10.2706
0.626272,10.2692
0.626287,10.2679
0.626302,10.2666
0.626316,10.2652
0.626331,10.2639
0.626346,10.2626
0.626361,10.2612
0.626376,10.2599
0.626391,10.2586
0.626405,10.2572
0.62642,10.2559
0.626435,10.2546
0.62645,10.2533
0.626465,10.2519
0.626479,10.2506
0.626494,10.2493
0.626509,10.2479
0.626524,10.2466
0.626539,10.2453
0.626553,10.2439
0.626568,10.2426
0.626583,10.2413
0.626598,10.24
0.626613,10.2386
0.626627,10.2373
0.626642,10.236
0.626657,10.2346
0.626672,10.2333
0.626687,10.232
0.626702,10.2306
0.626716,10.2293
0.626731,10.228
0.626746,10.2267
0.626761,10.2253
0.626776,10.224
0.62679,10.2227
0.626805,10.2213
0.62682,10.22
0.626835,10.2187
0.62685,10.2173
0.626864,10.216
0.626879,10.2147
0.626894,10.2134
0.626909,10.212
0.626924,10.2107
0.626938,10.2094
0.626953,10.208
0.626968,10.2067
0.626983,10.2054
0.626998,10.2041
0.627012,10.2027
0.627027,10.2014
0.627042,10.2001
0.627057,10.1987
0.627072,10.1974
0.627087,10.1961
0.627101,10.1948
0.627116,10.1934
0.627131,10.1921
0.627146,10.1908
0.627161,10.1894
0.627175,10.1881
0.62719,10.1868
0.627205,10.1855
0.62722,10.1841
0.627235,10.1828
0.627249,10.1815
0.627264,10.1802
0.627279,10.1788
0.627294,10.1775
0.627309,10.1762
0.627323,10.1748
0.627338,10.1735
0.627353,10.1722
0.627368,10.1709
0.627383,10.1695
0.627398,10.1682
0.627412,10.1669
0.627427,10.1656
0.627442,10.1642
0.627457,10.1629
0.627472,10.1616
0.627486,10.1602
0.627501,10.1589
0.627516,10.1576
0.627531,10.1563
0.627546,10.1549
0.62756,10.1536
0.627575,10.1523
0.62759,10.151
0.627605,10.1496
0.62762,10.1483
0.627634,10.147
0.627649,10.1457
0.627664,10.1443
0.627679,10.143
0.627694,10.1417
0.627709,10.1404
0.627723,10.139
0.627738,10.1377
0.627753,10.1364
0.627768,10.1351
0.627783,10.1337
0.627797,10.1324
0.627812,10.1311
0.627827,10.1298
0.627842,10.1284
0.627857,10.1271
0.627871,10.1258
0.627886,10.1244
0.627901,10.1231
0.627916,10.1218
0.627931,10.1205
0.627945,10.1192
0.62796,10.1178
0.627975,10.1165
0.62799,10.1152
0.628005,10.1139
0.62802,10.1125
0.628034,10.1112
0.628049,10.1099
0.628064,10.1086
0.628079,10.1072
0.628094,10.1059
0.628108,10.1046
0.628123,10.1033
0.628138,10.1019
0.628153,10.1006
0.628168,10.0993
0.628182,10.098
0.628197,10.0966
0.628212,10.0953
0.628227,10.094
0.628242,10.0927
0.628256,10.0913
0.628271,10.09
0.628286,10.0887
0.628301,10.0874
0.628316,10.0861
0.62833,10.0847
0.628345,10.0834
0.62836,10.0821
0.628375,10.0808
0.62839,10.0794
0.628405,10.0781
0.628419,10.0768
0.628434,10.0755
0.628449,10.0741
0.628464,10.0728
0.628479,10.0715
0.628493,10.0702
0.628508,10.0689
0.628523,10.0675
0.628538,10.0662
0.628553,10.0649
0.628567,10.0636
0.628582,10.0622
0.628597,10.0609
0.628612,10.0596
0.628627,10.0583
0.628641,10.057
0.628656,10.0556
0.628671,10.0543
0.628686,10.053
0.628701,10.0517
0.628716,10.0503
0.62873,10.049
0.628745,10.0477
0.62876,10.0464
0.628775,10.0451
0.62879,10.0437
0.628804,10.0424
0.628819,10.0411
0.628834,10.0398
0.628849,10.0385
0.628864,10.0371
0.628878,10.0358
0.628893,10.0345
0.628908,10.0332
0.628923,10.0318
0.628938,10.0305
0.628952,10.0292
0.628967,10.0279
0.628982,10.0266
0.628997,10.0252
0.629012,10.0239
0.629027,10.0226
0.629041,10.0213
0.629056,10.02
0.629071,10.0186
0.629086,10.0173
0.629101,10.016
0.629115,10.0147
0.62913,10.0134
0.629145,10.012
0.62916,10.0107
0.629175,10.0094
0.629189,10.0081
0.629204,10.0068
0.629219,10.0054
0.629234,10.0041
0.629249,10.0028
0.629263,10.0015
0.629278,10.0002
0.629293,9.99884
0.629308,9.99752
0.629323,9.9962
0.629338,9.99488
0.629352,9.99356
0.629367,9.99224
0.629382,9.99093
0.629397,9.98961
0.629412,9.98829
0.629426,9.98697
0.629441,9.98565
0.629456,9.98433
0.629471,9.98301
0.629486,9.98169
0.6295,9.98037
0.629515,9.97906
0.62953,9.97774
0.629545,9.97642
0.62956,9.9751
0.629574,9.97378
0.629589,9.97246
0.629604,9.97115
0.629619,9.96983
0.629634,9.96851
0.629648,9.96719
0.629663,9.96587
0.629678,9.96456
0.629693,9.96324
0.629708,9.96192
0.629723,9.9606
0.629737,9.95928
0.629752,9.95797
0.629767,9.95665
0.629782,9.95533
0.629797,9.95401
0.629811,9.9527
0.629826,9.95138
0.629841,9.95006
0.629856,9.94874
0.629871,9.94743
0.629885,9.94611
0.6299,9.94479
0.629915,9.94348
0.62993,9.94216
0.629945,9.94084
0.629959,9.93952
0.629974,9.93821
0.629989,9.93689
0.630004,9.93557
0.630019,9.93426
0.630034,9.93294
0.630048,9.93162
0.630063,9.93031
0.630078,9.92899
0.630093,9.92767
0.630108,9.92636
0.630122,9.92504
0.630137,9.92373
0.630152,9.92241
0.630167,9.92109
0.630182,9.91978
0.630196,9.91846
0.630211,9.91715
0.630226,9.91583
0.630241,9.91451
0.630256,9.9132
0.63027,9.91188
0.630285,9.91057
0.6303,9.90925
0.630315,9.90794
0.63033,9.90662
0.630345,9.90531
0.630359,9.90399
0.630374,9.90267
0.630389,9.90136
0.630404,9.90004
0.630419,9.89873
0.630433,9.89741
0.630448,9.8961
0.630463,9.89478
0.630478,9.89347
0.630493,9.89215
0.630507,9.89084
0.630522,9.88953
0.630537,9.88821
0.630552,9.8869
0.630567,9.88558
0.630581,9.88427
0.630596,9.88295
0.630611,9.88164
0.630626,9.88032
0.630641,9.87901
0.630656,9.8777
0.63067,9.87638
0.630685,9.87507
0.6307,9.87375
0.630715,9.87244
0.63073,9.87113
0.630744,9.86981
0.630759,9.8685
0.630774,9.86718
0.630789,9.86587
0.630804,9.86456
0.630818,9.86324
0.630833,9.86193
0.630848,9.86062
0.630863,9.8593
0.630878,9.85799
0.630892,9.85668
0.630907,9.85536
0.630922,9.85405
0.630937,9.85274
0.630952,9.85142
0.630966,9.85011
0.630981,9.8488
0.630996,9.84749
0.631011,9.84617
0.631026,9.84486
0.631041,9.84355
0.631055,9.84224
0.63107,9.84092
0.631085,9.83961
0.6311,9.8383
0.631115,9.83699
0.631129,9.83567
0.631144,9.83436
0.631159,9.83305
0.631174,9.83174
0.631189,9.83043
0.631203,9.82911
0.631218,9.8278
0.631233,9.82649
0.631248,9.82518
0.631263,9.82387
0.631277,9.82255
0.631292,9.82124
0.631307,9.81993
0.631322,9.81862
0.631337,9.81731
0.631352,9.816
0.631366,9.81469
0.631381,9.81337
0.631396,9.81206
0.631411,9.81075
0.631426,9.80944
0.63144,9.80813
0.631455,9.80682
0.63147,9.80551
0.631485,9.8042
0.6315,9.80289
0.631514,9.80158
0.631529,9.80027
0.631544,9.79895
0.631559,9.79764
0.631574,9.79633
0.631588,9.79502
0.631603,9.79371
0.631618,9.7924
0.631633,9.79109
0.631648,9.78978
0.631663,9.78847
0.631677,9.78716
0.631692,9.78585
0.631707,9.78454
0.631722,9.78323
0.631737,9.78192
0.631751,9.78061
0.631766,9.7793
0.631781,9.77799
0.631796,9.77668
0.631811,9.77538
0.631825,9.77407
0.63184,9.77276
0.631855,9.77145
0.63187,9.77014
0.631885,9.76883
0.631899,9.76752
0.631914,9.76621
0.631929,9.7649
0.631944,9.76359
0.631959,9.76228
0.631974,9.76098
0.631988,9.75967
0.632003,9.75836
0.632018,9.75705
0.632033,9.75574
0.632048,9.75443
0.632062,9.75312
0.632077,9.75182
0.632092,9.75051
0.632107,9.7492
0.632122,9.74789
0.632136,9.74658
0.632151,9.74528
0.632166,9.74397
0.632181,9.74266
0.632196,9.74135
0.63221,9.74004
0.632225,9.73874
0.63224,9.73743
0.632255,9.73612
0.63227,9.73481
0.632284,9.73351
0.632299,9.7322
0.632314,9.73089
0.632329,9.72958
0.632344,9.72828
0.632359,9.72697
0.632373,9.72566
0.632388,9.72436
0.632403,9.72305
0.632418,9.72174
0.632433,9.72044
0.632447,9.71913
0.632462,9.71782
0.632477,9.71652
0.632492,9.71521
0.632507,9.7139
0.632521,9.7126
0.632536,9.71129
0.632551,9.70998
0.632566,9.70868
0.632581,9.70737
0.632595,9.70607
0.63261,9.70476
0.632625,9.70345
0.63264,9.70215
0.632655,9.70084
0.63267,9.69954
0.632684,9.69823
0.632699,9.69693
0.632714,9.69562
0.632729,9.69431
0.632744,9.69301
0.632758,9.6917
0.632773,9.6904
0.632788,9.68909
0.632803,9.68779
0.632818,9.68648
0.632832,9.68518
0.632847,9.68387
0.632862,9.68257
0.632877,9.68126
0.632892,9.67996
0.632906,9.67865
0.632921,9.67735
0.632936,9.67605
0.632951,9.67474
0.632966,9.67344
0.632981,9.67213
0.632995,9.67083
0.63301,9.66952
0.633025,9.66822
0.63304,9.66692
0.633055,9.66561
0.633069,9.66431
0.633084,9.663
0.633099,9.6617
0.633114,9.6604
0.633129,9.65909
0.633143,9.65779
0.633158,9.65649
0.633173,9.65518
0.633188,9.65388
0.633203,9.65258
0.633217,9.65127
0.633232,9.64997
0.633247,9.64867
0.633262,9.64736
0.633277,9.64606
0.633292,9.64476
0.633306,9.64345
0.633321,9.64215
0.633336,9.64085
0.633351,9.63955
0.633366,9.63824
0.63338,9.63694
0.633395,9.63564
0.63341,9.63434
0.633425,9.63303
0.63344,9.63173
0.633454,9.63043
0.633469,9.62913
0.633484,9.62783
0.633499,9.62652
0.633514,9.62522
0.633528,9.62392
0.633543,9.62262
0.633558,9.62132
0.633573,9.62002
0.633588,9.61871
0.633602,9.61741
0.633617,9.61611
0.633632,9.61481
0.633647,9.61351
0.633662,9.61221
0.633677,9.61091
0.633691,9.60961
0.633706,9.6083
0.633721,9.607
0.633736,9.6057
0.633751,9.6044
0.633765,9.6031
0.63378,9.6018
0.633795,9.6005
0.63381,9.5992
0.633825,9.5979
0.633839,9.5966
0.633854,9.5953
0.633869,9.594
0.633884,9.5927
0.633899,9.5914
0.633913,9.5901
0.633928,9.5888
0.633943,9.5875
0.633958,9.5862
0.633973,9.5849
0.633988,9.5836
0.634002,9.5823
0.634017,9.581
0.634032,9.5797
0.634047,9.5784
0.634062,9.5771
0.634076,9.5758
0.634091,9.57451
0.634106,9.57321
0.634121,9.57191
0.634136,9.57061
0.63415,9.56931
0.634165,9.56801
0.63418,9.56671
0.634195,9.56541
0.63421,9.56412
0.634224,9.56282
0.634239,9.56152
0.634254,9.56022
0.634269,9.55892
0.634284,9.55762
0.634299,9.55633
0.634313,9.55503
0.634328,9.55373
0.634343,9.55243
0.634358,9.55113
0.634373,9.54984
0.634387,9.54854
0.634402,9.54724
0.634417,9.54594
0.634432,9.54465
0.634447,9.54335
0.634461,9.54205
0.634476,9.54075
0.634491,9.53946
0.634506,9.53816
0.634521,9.53686
0.634535,9.53557
0.63455,9.53427
0.634565,9.53297
0.63458,9.53168
0.634595,9.53038
0.634609,9.52908
0.634624,9.52779
0.634639,9.52649
0.634654,9.52519
0.634669,9.5239
0.634684,9.5226
0.634698,9.5213
0.634713,9.52001
0.634728,9.51871
0.634743,9.51742
0.634758,9.51612
0.634772,9.51483
0.634787,9.51353
0.634802,9.51223
0.634817,9.51094
0.634832,9.50964
0.634846,9.50835
0.634861,9.50705
0.634876,9.50576
0.634891,9.50446
0.634906,9.50317
0.63492,9.50187
0.634935,9.50058
0.63495,9.49928
0.634965,9.49799
0.63498,9.49669
0.634995,9.4954
0.635009,9.4941
0.635024,9.49281
0.635039,9.49151
0.635054,9.49022
0.635069,9.48892
0.635083,9.48763
0.635098,9.48634
0.635113,9.48504
0.635128,9.48375
0.635143,9.48245
0.635157,9.48116
0.635172,9.47987
0.635187,9.47857
0.635202,9.47728
0.635217,9.47598
0.635231,9.47469
0.635246,9.4734
0.635261,9.4721
0.635276,9.47081
0.635291,9.46952
0.635306,9.46822
0.63532,9.46693
0.635335,9.46564
0.63535,9.46435
0.635365,9.46305
0.63538,9.46176
0.635394,9.46047
0.635409,9.45917
0.635424,9.45788
0.635439,9.45659
0.635454,9.4553
0.635468,9.454
0.635483,9.45271
0.635498,9.45142
0.635513,9.45013
0.635528,9.44884
0.635542,9.44754
0.635557,9.44625
0.635572,9.44496
0.635587,9.44367
0.635602,9.44238
0.635617,9.44108
0.635631,9.43979
0.635646,9.4385
0.635661,9.43721
0.635676,9.43592
0.635691,9.43463
0.635705,9.43334
0.63572,9.43204
0.635735,9.43075
0.63575,9.42946
0.635765,9.42817
0.635779,9.42688
0.635794,9.42559
0.635809,9.4243
0.635824,9.42301
0.635839,9.42172
0.635853,9.42043
0.635868,9.41914
0.635883,9.41785
0.635898,9.41655
0.635913,9.41526
0.635927,9.41397
0.635942,9.41268
0.635957,9.41139
0.635972,9.4101
0.635987,9.40881
0.636002,9.40752
0.636016,9.40623
0.636031,9.40494
0.636046,9.40366
0.636061,9.40237
0.636076,9.40108
0.63609,9.39979
0.636105,9.3985
0.63612,9.39721
0.636135,9.39592
0.63615,9.39463
0.636164,9.39334
0.636179,9.39205
0.636194,9.39076
0.636209,9.38947
0.636224,9.38818
0.636238,9.3869
0.636253,9.38561
0.636268,9.38432
0.636283,9.38303
0.636298,9.38174
0.636313,9.38045
0.636327,9.37916
0.636342,9.37788
0.636357,9.37659
0.636372,9.3753
0.636387,9.37401
0.636401,9.37272
0.636416,9.37144
0.636431,9.37015
0.636446,9.36886
0.636461,9.36757
0.636475,9.36628
0.63649,9.365
0.636505,9.36371
0.63652,9.36242
0.636535,9.36113
0.636549,9.35985
0.636564,9.35856
0.636579,9.35727
0.636594,9.35598
0.636609,9.3547
0.636624,9.35341
0.636638,9.35212
0.636653,9.35084
0.636668,9.34955
0.636683,9.34826
0.636698,9.34698
0.636712,9.34569
0.636727,9.3444
0.636742,9.34312
0.636757,9.34183
0.636772,9.34054
0.636786,9.33926
0.636801,9.33797
0.636816,9.33668
0.636831,9.3354
0.636846,9.33411
0.63686,9.33283
0.636875,9.33154
0.63689,9.33025
0.636905,9.32897
0.63692,9.32768
0.636935,9.3264
0.636949,9.32511
0.636964,9.32383
0.636979,9.32254
0.636994,9.32126
0.637009,9.31997
0.637023,9.31868
0.637038,9.3174
0.637053,9.31611
0.637068,9.31483
0.637083,9.31354
0.637097,9.31226
0.637112,9.31097
0.637127,9.30969
0.637142,9.3084
0.637157,9.30712
0.637171,9.30583
0.637186,9.30455
0.637201,9.30327
0.637216,9.30198
0.637231,9.3007
0.637245,9.29941
0.63726,9.29813
0.637275,9.29684
0.63729,9.29556
0.637305,9.29427
0.63732,9.29299
0.637334,9.29171
0.637349,9.29042
0.637364,9.28914
0.637379,9.28785
0.637394,9.28657
0.637408,9.28529
0.637423,9.284
0.637438,9.28272
0.637453,9.28144
0.637468,9.28015
0.637482,9.27887
0.637497,9.27759
0.637512,9.2763
0.637527,9.27502
0.637542,9.27374
0.637556,9.27245
0.637571,9.27117
0.637586,9.26989
0.637601,9.2686
0.637616,9.26732
0.637631,9.26604
0.637645,9.26475
0.63766,9.26347
0.637675,9.26219
0.63769,9.26091
0.637705,9.25962
0.637719,9.25834
0.637734,9.25706
0.637749,9.25578
0.637764,9.25449
0.637779,9.25321
0.637793,9.25193
0.637808,9.25065
0.637823,9.24936
0.637838,9.24808
0.637853,9.2468
0.637867,9.24552
0.637882,9.24424
0.637897,9.24295
0.637912,9.24167
0.637927,9.24039
0.637942,9.23911
0.637956,9.23783
0.637971,9.23655
0.637986,9.23526
0.638001,9.23398
0.638016,9.2327
0.63803,9.23142
0.638045,9.23014
0.63806,9.22886
0.638075,9.22758
0.63809,9.22629
0.638104,9.22501
0.638119,9.22373
0.638134,9.22245
0.638149,9.22117
0.638164,9.21989
0.638178,9.21861
0.638193,9.21733
0.638208,9.21605
0.638223,9.21477
0.638238,9.21349
0.638253,9.2122
0.638267,9.21092
0.638282,9.20964
0.638297,9.20836
0.638312,9.20708
0.638327,9.2058
0.638341,9.20452
0.638356,9.20324
0.638371,9.20196
0.638386,9.20068
0.638401,9.1994
0.638415,9.19812
0.63843,9.19684
0.638445,9.19556
0.63846,9.19428
0.638475,9.193
0.638489,9.19172
0.638504,9.19044
0.638519,9.18916
0.638534,9.18788
0.638549,9.1866
0.638563,9.18532
0.638578,9.18404
0.638593,9.18276
0.638608,9.18148
0.638623,9.1802
0.638638,9.17892
0.638652,9.17765
0.638667,9.17637
0.638682,9.17509
0.638697,9.17381
0.638712,9.17253
0.638726,9.17125
0.638741,9.16997
0.638756,9.16869
0.638771,9.16741
0.638786,9.16613
0.6388,9.16485
0.638815,9.16358
0.63883,9.1623
0.638845,9.16102
0.63886,9.15974
0.638874,9.15846
0.638889,9.15718
0.638904,9.1559
0.638919,9.15462
0.638934,9.15335
0.638949,9.15207
0.638963,9.15079
0.638978,9.14951
0.638993,9.14823
0.639008,9.14695
0.639023,9.14568
0.639037,9.1444
0.639052,9.14312
0.639067,9.14184
0.639082,9.14056
0.639097,9.13929
0.639111,9.13801
0.639126,9.13673
0.639141,9.13545
0.639156,9.13417
0.639171,9.1329
0.639185,9.13162
0.6392,9.13034
0.639215,9.12906
0.63923,9.12779
0.639245,9.12651
